,price,origin_id,destination_id,outbound_date,inbound_date,currency,origin_city_name,origin_country_name,destination_city_name,destination_country_name,direct,carrier_name,carrier_id,skyscanner_code,date_collected
849,105.0,PMI,LON,2017-09-17T00:00:00,2017-09-17T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
850,42.0,PMI,LON,2017-09-17T00:00:00,2017-09-17T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
851,83.0,PMI,LON,2017-09-17T00:00:00,2017-09-17T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
852,233.0,PMI,LON,2017-09-17T00:00:00,2017-09-17T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
853,122.0,PMI,LON,2017-09-18T00:00:00,2017-09-18T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
854,192.0,PMI,LON,2017-09-18T00:00:00,2017-09-18T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
855,67.0,PMI,LON,2017-09-18T00:00:00,2017-09-18T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
856,175.0,PMI,LON,2017-09-18T00:00:00,2017-09-18T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
857,55.0,PMI,LON,2017-09-18T00:00:00,2017-09-18T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
858,63.0,PMI,LON,2017-09-18T00:00:00,2017-09-18T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
859,96.0,PMI,LON,2017-09-19T00:00:00,2017-09-19T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
860,42.0,PMI,LON,2017-09-19T00:00:00,2017-09-19T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
861,81.0,PMI,LON,2017-09-19T00:00:00,2017-09-19T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
862,197.0,PMI,LON,2017-09-19T00:00:00,2017-09-19T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
863,151.0,PMI,LON,2017-09-19T00:00:00,2017-09-19T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
864,31.0,PMI,LON,2017-09-19T00:00:00,2017-09-19T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
865,43.0,PMI,LON,2017-09-19T00:00:00,2017-09-19T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
866,189.0,PMI,LON,2017-09-20T00:00:00,2017-09-20T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
867,55.0,PMI,LON,2017-09-20T00:00:00,2017-09-20T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
868,62.0,PMI,LON,2017-09-20T00:00:00,2017-09-20T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
869,30.0,PMI,LON,2017-09-20T00:00:00,2017-09-20T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
870,76.0,PMI,LON,2017-09-21T00:00:00,2017-09-21T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
871,82.0,PMI,LON,2017-09-21T00:00:00,2017-09-21T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
872,42.0,PMI,LON,2017-09-21T00:00:00,2017-09-21T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
873,63.0,PMI,LON,2017-09-21T00:00:00,2017-09-21T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
874,40.0,PMI,LON,2017-09-21T00:00:00,2017-09-21T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
875,73.0,PMI,LON,2017-09-22T00:00:00,2017-09-22T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
876,105.0,PMI,LON,2017-09-22T00:00:00,2017-09-22T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
877,24.0,PMI,LON,2017-09-22T00:00:00,2017-09-22T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
878,42.0,PMI,LON,2017-09-22T00:00:00,2017-09-22T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
879,176.0,PMI,LON,2017-09-22T00:00:00,2017-09-22T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
880,37.0,PMI,LON,2017-09-22T00:00:00,2017-09-22T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
881,40.0,PMI,LON,2017-09-22T00:00:00,2017-09-22T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
882,172.0,PMI,LON,2017-09-23T00:00:00,2017-09-23T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
883,75.0,PMI,LON,2017-09-23T00:00:00,2017-09-23T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
884,63.0,PMI,LON,2017-09-23T00:00:00,2017-09-23T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
885,225.0,PMI,LON,2017-09-23T00:00:00,2017-09-23T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
886,579.0,PMI,LON,2017-09-23T00:00:00,2017-09-23T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
887,143.0,PMI,LON,2017-09-23T00:00:00,2017-09-23T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
888,274.0,PMI,LON,2017-09-24T00:00:00,2017-09-24T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
889,105.0,PMI,LON,2017-09-24T00:00:00,2017-09-24T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
890,80.0,PMI,LON,2017-09-24T00:00:00,2017-09-24T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
891,121.0,PMI,LON,2017-09-24T00:00:00,2017-09-24T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
892,137.0,PMI,LON,2017-09-24T00:00:00,2017-09-24T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
893,85.0,PMI,LON,2017-09-24T00:00:00,2017-09-24T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
894,66.0,PMI,LON,2017-09-24T00:00:00,2017-09-24T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
895,478.0,PMI,LON,2017-09-25T00:00:00,2017-09-25T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
896,756.0,PMI,LON,2017-09-25T00:00:00,2017-09-25T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
897,59.0,PMI,LON,2017-09-25T00:00:00,2017-09-25T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
898,175.0,PMI,LON,2017-09-25T00:00:00,2017-09-25T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
899,83.0,PMI,LON,2017-09-25T00:00:00,2017-09-25T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
900,96.0,PMI,LON,2017-09-26T00:00:00,2017-09-26T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
901,55.0,PMI,LON,2017-09-26T00:00:00,2017-09-26T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
902,200.0,PMI,LON,2017-09-26T00:00:00,2017-09-26T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
903,45.0,PMI,LON,2017-09-26T00:00:00,2017-09-26T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
904,151.0,PMI,LON,2017-09-26T00:00:00,2017-09-26T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
905,31.0,PMI,LON,2017-09-26T00:00:00,2017-09-26T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
906,55.0,PMI,LON,2017-09-26T00:00:00,2017-09-26T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
907,82.0,PMI,LON,2017-09-27T00:00:00,2017-09-27T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
908,29.0,PMI,LON,2017-09-27T00:00:00,2017-09-27T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
909,36.0,PMI,LON,2017-09-27T00:00:00,2017-09-27T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
910,49.0,PMI,LON,2017-09-27T00:00:00,2017-09-27T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
911,83.0,PMI,LON,2017-09-28T00:00:00,2017-09-28T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
912,24.0,PMI,LON,2017-09-28T00:00:00,2017-09-28T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
913,22.0,PMI,LON,2017-09-28T00:00:00,2017-09-28T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
914,36.0,PMI,LON,2017-09-28T00:00:00,2017-09-28T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
915,119.0,PMI,LON,2017-09-29T00:00:00,2017-09-29T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
916,27.0,PMI,LON,2017-09-29T00:00:00,2017-09-29T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
917,151.0,PMI,LON,2017-09-29T00:00:00,2017-09-29T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
918,22.0,PMI,LON,2017-09-29T00:00:00,2017-09-29T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
919,36.0,PMI,LON,2017-09-29T00:00:00,2017-09-29T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
920,210.0,PMI,LON,2017-09-30T00:00:00,2017-09-30T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
921,40.0,PMI,LON,2017-09-30T00:00:00,2017-09-30T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
922,42.0,PMI,LON,2017-09-30T00:00:00,2017-09-30T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
923,226.0,PMI,LON,2017-09-30T00:00:00,2017-09-30T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
924,289.0,PMI,LON,2017-09-30T00:00:00,2017-09-30T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
925,66.0,PMI,LON,2017-09-30T00:00:00,2017-09-30T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
926,81.0,PMI,LON,2017-10-01T00:00:00,2017-10-01T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
927,208.0,PMI,LON,2017-10-01T00:00:00,2017-10-01T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
928,96.0,PMI,LON,2017-10-01T00:00:00,2017-10-01T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
929,190.0,PMI,LON,2017-10-01T00:00:00,2017-10-01T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
930,31.0,PMI,LON,2017-10-01T00:00:00,2017-10-01T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
931,176.0,PMI,LON,2017-10-02T00:00:00,2017-10-02T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
932,95.0,PMI,LON,2017-10-02T00:00:00,2017-10-02T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
933,44.0,PMI,LON,2017-10-02T00:00:00,2017-10-02T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
934,49.0,PMI,LON,2017-10-02T00:00:00,2017-10-02T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
935,114.0,PMI,LON,2017-10-02T00:00:00,2017-10-02T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
936,65.0,PMI,LON,2017-10-02T00:00:00,2017-10-02T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
937,37.0,PMI,LON,2017-10-03T00:00:00,2017-10-03T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
938,95.0,PMI,LON,2017-10-03T00:00:00,2017-10-03T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
939,31.0,PMI,LON,2017-10-03T00:00:00,2017-10-03T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
940,40.0,PMI,LON,2017-10-03T00:00:00,2017-10-03T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
941,88.0,PMI,LON,2017-10-03T00:00:00,2017-10-03T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
942,33.0,PMI,LON,2017-10-03T00:00:00,2017-10-03T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
943,89.0,PMI,LON,2017-10-03T00:00:00,2017-10-03T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
944,24.0,PMI,LON,2017-10-04T00:00:00,2017-10-04T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
945,82.0,PMI,LON,2017-10-04T00:00:00,2017-10-04T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
946,22.0,PMI,LON,2017-10-04T00:00:00,2017-10-04T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
947,46.0,PMI,LON,2017-10-04T00:00:00,2017-10-04T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
948,61.0,PMI,LON,2017-10-04T00:00:00,2017-10-04T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
949,24.0,PMI,LON,2017-10-05T00:00:00,2017-10-05T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
950,95.0,PMI,LON,2017-10-05T00:00:00,2017-10-05T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
951,24.0,PMI,LON,2017-10-05T00:00:00,2017-10-05T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
952,40.0,PMI,LON,2017-10-05T00:00:00,2017-10-05T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
953,22.0,PMI,LON,2017-10-06T00:00:00,2017-10-06T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
954,95.0,PMI,LON,2017-10-06T00:00:00,2017-10-06T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
955,24.0,PMI,LON,2017-10-06T00:00:00,2017-10-06T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
956,36.0,PMI,LON,2017-10-06T00:00:00,2017-10-06T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
957,49.0,PMI,LON,2017-10-07T00:00:00,2017-10-07T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
958,290.0,PMI,LON,2017-10-07T00:00:00,2017-10-07T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
959,42.0,PMI,LON,2017-10-07T00:00:00,2017-10-07T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
960,53.0,PMI,LON,2017-10-07T00:00:00,2017-10-07T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
961,215.0,PMI,LON,2017-10-07T00:00:00,2017-10-07T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
962,91.0,PMI,LON,2017-10-08T00:00:00,2017-10-08T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
963,210.0,PMI,LON,2017-10-08T00:00:00,2017-10-08T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
964,81.0,PMI,LON,2017-10-08T00:00:00,2017-10-08T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
965,151.0,PMI,LON,2017-10-08T00:00:00,2017-10-08T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
966,36.0,PMI,LON,2017-10-08T00:00:00,2017-10-08T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
967,175.0,PMI,LON,2017-10-09T00:00:00,2017-10-09T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
968,83.0,PMI,LON,2017-10-09T00:00:00,2017-10-09T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
969,44.0,PMI,LON,2017-10-09T00:00:00,2017-10-09T00:00:00,USD,London,United Kingdom,London,United Kingdom,0,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
970,49.0,PMI,LON,2017-10-09T00:00:00,2017-10-09T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
971,87.0,PMI,LON,2017-10-09T00:00:00,2017-10-09T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
972,55.0,PMI,LON,2017-10-09T00:00:00,2017-10-09T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
973,30.0,PMI,LON,2017-10-10T00:00:00,2017-10-10T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
974,66.0,PMI,LON,2017-10-10T00:00:00,2017-10-10T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
975,45.0,PMI,LON,2017-10-10T00:00:00,2017-10-10T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
976,197.0,PMI,LON,2017-10-10T00:00:00,2017-10-10T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
977,30.0,PMI,LON,2017-10-11T00:00:00,2017-10-11T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
978,83.0,PMI,LON,2017-10-11T00:00:00,2017-10-11T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
979,22.0,PMI,LON,2017-10-11T00:00:00,2017-10-11T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
980,24.0,PMI,LON,2017-10-12T00:00:00,2017-10-12T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
981,95.0,PMI,LON,2017-10-12T00:00:00,2017-10-12T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
982,22.0,PMI,LON,2017-10-12T00:00:00,2017-10-12T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
983,43.0,PMI,LON,2017-10-12T00:00:00,2017-10-12T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
984,29.0,PMI,LON,2017-10-13T00:00:00,2017-10-13T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
985,84.0,PMI,LON,2017-10-13T00:00:00,2017-10-13T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
986,22.0,PMI,LON,2017-10-13T00:00:00,2017-10-13T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
987,63.0,PMI,LON,2017-10-13T00:00:00,2017-10-13T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
988,40.0,PMI,LON,2017-10-13T00:00:00,2017-10-13T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
989,44.0,PMI,LON,2017-10-14T00:00:00,2017-10-14T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
990,119.0,PMI,LON,2017-10-14T00:00:00,2017-10-14T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
991,22.0,PMI,LON,2017-10-14T00:00:00,2017-10-14T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
992,31.0,PMI,LON,2017-10-14T00:00:00,2017-10-14T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
993,204.0,PMI,LON,2017-10-14T00:00:00,2017-10-14T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
994,63.0,PMI,LON,2017-10-15T00:00:00,2017-10-15T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
995,171.0,PMI,LON,2017-10-15T00:00:00,2017-10-15T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
996,37.0,PMI,LON,2017-10-15T00:00:00,2017-10-15T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
997,87.0,PMI,LON,2017-10-15T00:00:00,2017-10-15T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
998,36.0,PMI,LON,2017-10-15T00:00:00,2017-10-15T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
999,162.0,PMI,LON,2017-10-16T00:00:00,2017-10-16T00:00:00,USD,London,United Kingdom,London,United Kingdom,1,Thomson Airways,6,LGW,2017-04-05 16:48:35.180079
